"host_id","host_name","host_url","host_total_listings_count","number_of_reviews","dirty_review_count","review_scores_cleanliness_clean","review_scores_rating_clean"
"25401356",Krystle,https://www.airbnb.com/users/show/25401356,"2","7",1,4.75,4.5
"254846",Brendan,https://www.airbnb.com/users/show/254846,"5","51",1,4.61,4.57
"25605654",Cindy,https://www.airbnb.com/users/show/25605654,"3","2",1,3.5,5.0
"25846948",Morgan,https://www.airbnb.com/users/show/25846948,"1","18",1,5.0,4.78
"25859072",Elizabeth,https://www.airbnb.com/users/show/25859072,"1","5",1,5.0,4.5
"25881276",Jordana,https://www.airbnb.com/users/show/25881276,"3","49",1,4.63,4.78
"2590864",Jason,https://www.airbnb.com/users/show/2590864,"1","58",1,4.64,4.93
"2613671",Lonnie,https://www.airbnb.com/users/show/2613671,"1","58",1,4.64,4.81
"26347594",Mahesh,https://www.airbnb.com/users/show/26347594,"2","11",1,4.82,4.91
"26380626",Shamim,https://www.airbnb.com/users/show/26380626,"1","1",1,5.0,5.0
"2641574",Meredith,https://www.airbnb.com/users/show/2641574,"1","8",1,5.0,5.0
"26440049",Samantha,https://www.airbnb.com/users/show/26440049,"2","12",1,4.64,4.64
"2647578",Gann,https://www.airbnb.com/users/show/2647578,"4","47",1,4.8,4.91
"264928",Sally,https://www.airbnb.com/users/show/264928,"1","40",1,4.67,4.72
"26499961",Camille,https://www.airbnb.com/users/show/26499961,"1","12",1,4.75,4.75
"265152",Marta,https://www.airbnb.com/users/show/265152,"5","25",1,4.57,4.48
"26535250",Sheila,https://www.airbnb.com/users/show/26535250,"7","128",1,4.88,4.8
"2671491",Savannah,https://www.airbnb.com/users/show/2671491,"1","61",1,4.73,4.9
"27053744",Antal,https://www.airbnb.com/users/show/27053744,"1","1",1,4.0,4.0
"2730883",Seb,https://www.airbnb.com/users/show/2730883,"4","5",1,3.5,3.5
"2731960",Alon,https://www.airbnb.com/users/show/2731960,"4","75",1,4.82,4.86
"2736755",Marian,https://www.airbnb.com/users/show/2736755,"2","42",1,4.93,4.95
"2739450",Victoria,https://www.airbnb.com/users/show/2739450,"1","16",1,4.6,4.47
"27589508",James,https://www.airbnb.com/users/show/27589508,"1", East Williamsburg and Bedstuy. We are 5 minutes from the JMZ and 15 minutes from the L - you cannot get a better location.  The apartment is great for the summer months with lots of sunshine and a wide open outdoor terrace that's great for meals,1,0.0,0.0
"2762303",Jt,https://www.airbnb.com/users/show/2762303,"1","7",1,4.29,4.29
"27655084",Michelle,https://www.airbnb.com/users/show/27655084,"1","7",1,3.86,3.86
"2765870",Amarie2131,https://www.airbnb.com/users/show/2765870,"3","1",1,1.0,1.0
"2808153",Basil And Jacqueline,https://www.airbnb.com/users/show/2808153,"4","19",1,4.74,4.79
"28272799",Este,https://www.airbnb.com/users/show/28272799,"6","33",1,4.85,4.82
"28316637",Lisa,https://www.airbnb.com/users/show/28316637,"4","94",1,4.91,4.86
"2837163",Emily,https://www.airbnb.com/users/show/2837163,"3","17",1,4.76,4.76
"2838861",Ryan,https://www.airbnb.com/users/show/2838861,"3","17",1,4.94,4.88
"28720717",Albert,https://www.airbnb.com/users/show/28720717,"3","14",1,4.79,4.86
"28723165",Taylor & Tee,https://www.airbnb.com/users/show/28723165,"1","131",1,4.66,4.55
"28846474",Adam,https://www.airbnb.com/users/show/28846474,"3","3",1,5.0,5.0
"2899508",Tom & Jennifer,https://www.airbnb.com/users/show/2899508,"2","19",1,4.68,4.79
"292421",Steven,https://www.airbnb.com/users/show/292421,"1","14",1,4.15,4.38
"292522",Jonathan,https://www.airbnb.com/users/show/292522,"3","260",1,4.9,4.93
"29528182",Jerie,https://www.airbnb.com/users/show/29528182,"2","2",1,2.0,3.0
"2961779",Carmen,https://www.airbnb.com/users/show/2961779,"1","6",1,4.0,4.0
"2968247",Lauren,https://www.airbnb.com/users/show/2968247,"2","18",1,4.94,4.88
"29683852",Lindsay,https://www.airbnb.com/users/show/29683852,"1","2",1,5.0,5.0
"2973437",Kevin + Casey,https://www.airbnb.com/users/show/2973437,"1","2",1,5.0,5.0
"30080463",Barbi,https://www.airbnb.com/users/show/30080463,"6","79",1,4.68,4.86
"30312382",William,https://www.airbnb.com/users/show/30312382,"1","4",1,3.0,3.75
"303882",Brie,https://www.airbnb.com/users/show/303882,"1","62",1,4.89,4.83
"3038856",Samir,https://www.airbnb.com/users/show/3038856,"7","9",1,2.89,4.22
"30437624",Lisa,https://www.airbnb.com/users/show/30437624,"1","119",1,4.8,4.86
"3044041",Simme,https://www.airbnb.com/users/show/3044041,"2","47",1,4.88,4.58
"3088389",Kai,https://www.airbnb.com/users/show/3088389,"3","63",1,4.77,4.63
"30995829",David,https://www.airbnb.com/users/show/30995829,"1","139",1,4.82,4.9
"31287099",Erin,https://www.airbnb.com/users/show/31287099,"2","9",1,4.56,4.78
"314256",Debbie,https://www.airbnb.com/users/show/314256,"2","45",1,4.91,4.82
"3148473",Maria,https://www.airbnb.com/users/show/3148473,"7","10",1,4.2,4.5
"314941",Tony,https://www.airbnb.com/users/show/314941,"37","19",1,4.89,4.95
"31680304",Alex & Alena,https://www.airbnb.com/users/show/31680304,"4","50",1,4.96,4.82
"31916657",Rosario,https://www.airbnb.com/users/show/31916657,"3","149",1,4.83,4.72
"3196390",Orli,https://www.airbnb.com/users/show/3196390,"2","3",1,4.67,4.67
"3247050",Moira,https://www.airbnb.com/users/show/3247050,"3","11",1,4.3,4.44
"3250450",Petya,https://www.airbnb.com/users/show/3250450,"58","8",1,4.71,4.38
"32583045",Charles,https://www.airbnb.com/users/show/32583045,"2","4",1,3.25,4.25
"3274376",Edward,https://www.airbnb.com/users/show/3274376,"2","92",1,4.94,4.92
"329436",Jana,https://www.airbnb.com/users/show/329436,"2","194",1,4.98,4.99
"3294438",Torell,https://www.airbnb.com/users/show/3294438,"9","22",1,4.14,4.86
"33021531",Felix,https://www.airbnb.com/users/show/33021531,"1","240",1,4.85,4.9
"331328",Amir,https://www.airbnb.com/users/show/331328,"2","38",1,3.89,4.06
"33426004",Joshua,https://www.airbnb.com/users/show/33426004,"1","5",1,3.33,5.0
"335272",Elle,https://www.airbnb.com/users/show/335272,"7","92",1,4.79,4.76
"340692",Vanessa,https://www.airbnb.com/users/show/340692,"2","35",1,4.52,4.52
"342054",Violetta,https://www.airbnb.com/users/show/342054,"1","34",1,4.97,4.97
"34371968",Alexandre,https://www.airbnb.com/users/show/34371968,"2","94",1,4.91,4.83
"34501360",Eric,https://www.airbnb.com/users/show/34501360,"4","12",1,4.92,4.92
"34507633",Paul,https://www.airbnb.com/users/show/34507633,"3","1",1,3.0,4.0
"3462232",Stephen,https://www.airbnb.com/users/show/3462232,"2","32",1,4.91,4.94
"34643568",Dave,https://www.airbnb.com/users/show/34643568,"10","33",1,4.58,4.82
"34861728",Iris,https://www.airbnb.com/users/show/34861728,"4","22",1,4.82,4.86
"34866",Muriel,https://www.airbnb.com/users/show/34866,"5","6",1,4.4,4.8
"35384978",Hans,https://www.airbnb.com/users/show/35384978,"2"," ""Long term stays allowed""",1,0.0,0.0
"35476099",Alec,https://www.airbnb.com/users/show/35476099,"1","2",1,3.0,3.0
"354887",Jenny,https://www.airbnb.com/users/show/354887,"6","200",1,4.91,4.96
"3560299",Auminea,https://www.airbnb.com/users/show/3560299,"1","1",1,1.0,2.0
"3562322",Lord Daniel,https://www.airbnb.com/users/show/3562322,"11","64",1,4.5,4.81
"35983559",Laura,https://www.airbnb.com/users/show/35983559,"4","128",1,4.98,4.9
"3599088",Chris,https://www.airbnb.com/users/show/3599088,"2","10",1,4.2,4.7
"36006178",Eric,https://www.airbnb.com/users/show/36006178,"2","14",1,5.0,5.0
"3604124",William,https://www.airbnb.com/users/show/3604124,"1","4",1,3.67,3.67
"3609524",Nayef,https://www.airbnb.com/users/show/3609524,"1","8",1,4.75,4.63
"36176332",Marcel,https://www.airbnb.com/users/show/36176332,"1","19",1,4.83,4.67
"361855",Kurt,https://www.airbnb.com/users/show/361855,"3","36",1,4.86,4.97
"36207962",Ariel,https://www.airbnb.com/users/show/36207962,"1","13",1,4.85,4.77
"36264666",Dins,https://www.airbnb.com/users/show/36264666,"1","2",1,3.5,4.0
"36369314",Rinat,https://www.airbnb.com/users/show/36369314,"1","3",1,4.67,5.0
"36381094",Gidon,https://www.airbnb.com/users/show/36381094,"1","22",1,4.95,4.91
"364558",Khatia,https://www.airbnb.com/users/show/364558,"4","25",1,5.0,4.92
"36713105",Markus,https://www.airbnb.com/users/show/36713105,"1","4",1,4.75,4.75
"36792245",Kilandra,https://www.airbnb.com/users/show/36792245,"1","8",1,3.63,4.25
"3680008",Aliya,https://www.airbnb.com/users/show/3680008,"6","30",1,4.72,4.86
"36817279",Steve,https://www.airbnb.com/users/show/36817279,"1","18",1,4.47,4.76
"369015",Thai,https://www.airbnb.com/users/show/369015,"3","15",1,4.67,4.53
"3716130",Nina,https://www.airbnb.com/users/show/3716130,"2","7",1,5.0,5.0
"37362312",Francesco,https://www.airbnb.com/users/show/37362312,"4","8",1,4.63,4.63
"37405985",Jenny,https://www.airbnb.com/users/show/37405985,"1","125",1,4.98,4.88
"3740730",S,https://www.airbnb.com/users/show/3740730,"2", 24 hour laundry room. Free internet -share electric (average is $30- $40 per month). The space has a new desk,1,0.0,0.0
"37453881",Hadrien,https://www.airbnb.com/users/show/37453881,"1","6",1,4.2,4.6
"3750905",Louis,https://www.airbnb.com/users/show/3750905,"2","47",1,4.86,4.86
"37565381",Rebecka,https://www.airbnb.com/users/show/37565381,"1","5",1,4.75,5.0
"3758073",Marcos,https://www.airbnb.com/users/show/3758073,"1","12",1,4.75,4.92
"37587378",Cecilia,https://www.airbnb.com/users/show/37587378,"2","13",1,4.23,4.62
"37978030",Doug,https://www.airbnb.com/users/show/37978030,"1"," ""Iron""",1,0.0,0.0
"37987441",Addie,https://www.airbnb.com/users/show/37987441,"1","9",1,4.89,4.89
"38292974",Mark,https://www.airbnb.com/users/show/38292974,"1","14",1,4.71,4.71
"38398698",Andrew,https://www.airbnb.com/users/show/38398698,"1","30",1,4.7,4.73
"38452274",Aly,https://www.airbnb.com/users/show/38452274,"1","14",1,3.71,4.64
"38465372",Nadege & Charles,https://www.airbnb.com/users/show/38465372,"1","67",1,4.96,4.93
"3864482",Erin,https://www.airbnb.com/users/show/3864482,"3","34",1,3.72,4.16
"3868692",Lucas,https://www.airbnb.com/users/show/3868692,"2","64",1,4.86,4.97
"3882661",Ms,https://www.airbnb.com/users/show/3882661,"4","37",1,4.06,4.5
"38827405",John,https://www.airbnb.com/users/show/38827405,"1","62",1,4.95,4.92
"3883685",Dan,https://www.airbnb.com/users/show/3883685,"1"," Xbox 360 + games!<br /><br /><b>Other things to note</b><br />Deli (open 24/7) on the first floor. Great place for a midnight snack.,El Barrio is a quiet place at place night and a stone's throw from the East River. It's a blue collar neighborhood with lots of families",1,0.0,0.0
"3905432",Rose,https://www.airbnb.com/users/show/3905432,"2","20",1,4.68,4.95
"39060578",Scott,https://www.airbnb.com/users/show/39060578,"1","45",1,4.68,4.8
"39084892",Devon,https://www.airbnb.com/users/show/39084892,"1","15",1,4.47,4.6
"391553",James,https://www.airbnb.com/users/show/391553,"5","52",1,4.54,4.84
"3921565",Eleonora,https://www.airbnb.com/users/show/3921565,"4","105",1,4.46,4.89
"39227126",Pilar,https://www.airbnb.com/users/show/39227126,"2","85",1,4.9,4.92
"39549996",T.,https://www.airbnb.com/users/show/39549996,"2","9",1,4.78,4.89
"3977693",Oliver,https://www.airbnb.com/users/show/3977693,"1","10",1,4.5,4.8
"3992566",Clay,https://www.airbnb.com/users/show/3992566,"3","37",1,4.65,4.86
"40027302",Kooky,https://www.airbnb.com/users/show/40027302,"3","105",1,4.7,4.75
"40040638",Karen,https://www.airbnb.com/users/show/40040638,"3","200",1,4.9,4.88
"40072723",Maksud,https://www.airbnb.com/users/show/40072723,"1","32",1,4.55,4.66
"4025188",Suzanne,https://www.airbnb.com/users/show/4025188,"1","32",1,4.53,4.69
"40332331",Joyce,https://www.airbnb.com/users/show/40332331,"2","17",1,5.0,5.0
"405225",Olga,https://www.airbnb.com/users/show/405225,"1","9",1,4.56,4.83
"40605120",(Ari) HENRY LEE,https://www.airbnb.com/users/show/40605120,"1"," ""Extra pillows and blankets""",1,0.0,0.0
"407078",Mary,https://www.airbnb.com/users/show/407078,"3","73",1,4.84,4.9
"40800505",Beverly,https://www.airbnb.com/users/show/40800505,"1","32",1,4.87,4.9
"4084075",Taz And Nayyirah,https://www.airbnb.com/users/show/4084075,"1","21",1,3.95,4.15
"40867860",Patricia,https://www.airbnb.com/users/show/40867860,"1","30",1,4.8,4.6
"41003664",Conor,https://www.airbnb.com/users/show/41003664,"1","2",1,5.0,4.5
"4103779",Rachel,https://www.airbnb.com/users/show/4103779,"4","71",1,4.74,4.76
"4104874",Lauren,https://www.airbnb.com/users/show/4104874,"1","1",1,0.0,5.0
"4105376",Luis,https://www.airbnb.com/users/show/4105376,"2","46",1,4.23,4.49
"41261306",Hsiang Wei,https://www.airbnb.com/users/show/41261306,"3","66",1,4.77,4.8
"41464891",Emmanuel,https://www.airbnb.com/users/show/41464891,"38","6",1,5.0,5.0
"4167027",Jimena,https://www.airbnb.com/users/show/4167027,"11","33",1,4.23,4.55
"41808609",Emma,https://www.airbnb.com/users/show/41808609,"3","19",1,4.22,4.42
"4194142",Alexandra,https://www.airbnb.com/users/show/4194142,"1","12",1,4.6,4.82
"42008401",Adam,https://www.airbnb.com/users/show/42008401,"1","9",1,4.5,4.63
"42237225",Orlando,https://www.airbnb.com/users/show/42237225,"3","22",1,4.38,4.05
"42308954",Tugce,https://www.airbnb.com/users/show/42308954,"1","6",1,5.0,4.83
"4232762",Sigfus,https://www.airbnb.com/users/show/4232762,"3","22",1,4.95,4.95
"425363",Marni,https://www.airbnb.com/users/show/425363,"2","103",1,4.84,4.88
"4266017",Connie & Michael,https://www.airbnb.com/users/show/4266017,"4","9",1,5.0,4.71
"4272748",Jason,https://www.airbnb.com/users/show/4272748,"2","69",1,4.68,4.88
"4275254",Valeria,https://www.airbnb.com/users/show/4275254,"1","39",1,4.86,4.95
"4275336",Andy,https://www.airbnb.com/users/show/4275336,"3","2",1,5.0,5.0
"4279384",Tanya,https://www.airbnb.com/users/show/4279384,"2","4",1,3.25,4.0
"4293110",Ella,https://www.airbnb.com/users/show/4293110,"1","59",1,4.25,4.38
"4306959",Arikia,https://www.airbnb.com/users/show/4306959,"3","30",1,4.21,4.64
"4307662",Umar,https://www.airbnb.com/users/show/4307662,"1","3",1,3.67,4.33
"4314440",Isabelle,https://www.airbnb.com/users/show/4314440,"11","17",1,4.76,4.82
"4327300",Stephen,https://www.airbnb.com/users/show/4327300,"1","27",1,4.63,4.74
"43443842",Rigoberto,https://www.airbnb.com/users/show/43443842,"3","146",1,4.78,4.82
"4376076",Dirk Damian,https://www.airbnb.com/users/show/4376076,"2","17",1,5.0,4.94
"4386682",Francesco,https://www.airbnb.com/users/show/4386682,"5","4",1,5.0,5.0
"4394871",Lars Byrresen,https://www.airbnb.com/users/show/4394871,"1","15",1,4.0,4.0
"440396",Mary,https://www.airbnb.com/users/show/440396,"1","22",1,4.57,4.81
"44225290",Jacqueline,https://www.airbnb.com/users/show/44225290,"2","26",1,4.65,4.73
"44625299",Martha,https://www.airbnb.com/users/show/44625299,"2","57",1,4.81,4.93
"44630169",Stephen,https://www.airbnb.com/users/show/44630169,"1","9",1,4.44,4.67
"44697034",Kevin,https://www.airbnb.com/users/show/44697034,"4","14",1,4.36,4.71
"45166068",Derrick,https://www.airbnb.com/users/show/45166068,"1","8",1,4.63,4.75
"45469626",Aleksey,https://www.airbnb.com/users/show/45469626,"1","2",1,5.0,5.0
"45516192",Philip,https://www.airbnb.com/users/show/45516192,"3","100",1,4.86,4.83
"46096478",Laurent,https://www.airbnb.com/users/show/46096478,"1","6",1,4.5,4.67
"4646764",Amanda,https://www.airbnb.com/users/show/4646764,"1","2",1,4.5,5.0
"46690777",Michael,https://www.airbnb.com/users/show/46690777,"1","72",1,4.89,4.86
"46848226",Jessica,https://www.airbnb.com/users/show/46848226,"1","5",1,4.4,4.8
"4691967",Mark,https://www.airbnb.com/users/show/4691967,"4","17",1,4.41,4.71
"46941561",Maria,https://www.airbnb.com/users/show/46941561,"1","28",1,4.29,4.43
"46946480",Danielle,https://www.airbnb.com/users/show/46946480,"3","51",1,4.9,4.74
"46951225",M,https://www.airbnb.com/users/show/46951225,"1","39",1,4.65,4.68
"47013708",Mark,https://www.airbnb.com/users/show/47013708,"1","3",1,5.0,5.0
"4731948",Kiki,https://www.airbnb.com/users/show/4731948,"7","33",1,4.73,4.7
"4751930",Martin,https://www.airbnb.com/users/show/4751930,"2"," ""Baking sheet""",1,0.0,0.0
"4808242",Selam,https://www.airbnb.com/users/show/4808242,"2","29",1,4.64,4.57
"48171900",Michael,https://www.airbnb.com/users/show/48171900,"1","2",1,3.5,3.0
"481921",Sean,https://www.airbnb.com/users/show/481921,"3","31",1,4.63,4.77
"485738",Ross,https://www.airbnb.com/users/show/485738,"1","10",1,5.0,4.7
"48816743",Wesley,https://www.airbnb.com/users/show/48816743,"2","18",1,3.61,4.44
"489950",Maria,https://www.airbnb.com/users/show/489950,"1","22",1,4.86,4.95
"49268145",James,https://www.airbnb.com/users/show/49268145,"2","2",1,5.0,5.0
"49275064",Chelsea,https://www.airbnb.com/users/show/49275064,"3","55",1,4.6,4.74
"4929807",Liz,https://www.airbnb.com/users/show/4929807,"1","62",1,4.92,4.82
"49347242",Josephine,https://www.airbnb.com/users/show/49347242,"4","3",1,5.0,5.0
"4936720",Mac,https://www.airbnb.com/users/show/4936720,"3","74",1,4.85,4.85
"49485109",Spencer,https://www.airbnb.com/users/show/49485109,"1","18",1,4.56,4.83
"4950369",Meryl,https://www.airbnb.com/users/show/4950369,"3"," ""Pack u2019n play/Travel crib""",1,0.0,0.0
"49513668",Jaclyn,https://www.airbnb.com/users/show/49513668,"1","211",1,4.85,4.81
"49514708",Steve,https://www.airbnb.com/users/show/49514708,"1","52",1,5.0,4.85
"4952591",Isabelle,https://www.airbnb.com/users/show/4952591,"1","14",1,5.0,5.0
"4964682",Luis And Oriana,https://www.airbnb.com/users/show/4964682,"3","104",1,4.99,4.93
"50001302",David,https://www.airbnb.com/users/show/50001302,"1","63",1,4.7,4.81
"50031308",Raj,https://www.airbnb.com/users/show/50031308,"1","75",1,4.72,4.74
"50462669",Mo,https://www.airbnb.com/users/show/50462669,"3","2",1,5.0,5.0
"5089",Subhana,https://www.airbnb.com/users/show/5089,"3","53",1,4.79,4.74
"5110818",Kevin,https://www.airbnb.com/users/show/5110818,"1","14",1,3.64,4.64
"51504193",Hans,https://www.airbnb.com/users/show/51504193,"1","16",1,4.63,4.81
"51652888",Sesenu,https://www.airbnb.com/users/show/51652888,"1","2",1,4.0,4.0
"51764491",Rachel,https://www.airbnb.com/users/show/51764491,"3","4",1,3.25,4.5
"52043",Patrick,https://www.airbnb.com/users/show/52043,"2","52",1,4.57,4.67
"5245246",Lisa,https://www.airbnb.com/users/show/5245246,"3","36",1,4.58,4.83
"52630170",Flora,https://www.airbnb.com/users/show/52630170,"4","2",1,2.0,4.0
"526805",Mi,https://www.airbnb.com/users/show/526805,"1","114",1,4.91,4.94
"5339881",Gerard,https://www.airbnb.com/users/show/5339881,"3","14",1,3.43,4.14
"5352610",Mira,https://www.airbnb.com/users/show/5352610,"3","6",1,4.33,4.67
"5378922",Eileen,https://www.airbnb.com/users/show/5378922,"3","11",1,4.8,4.8
"54378184",Eej,https://www.airbnb.com/users/show/54378184,"3","27",1,4.96,4.93
"547177",Chryslaine,https://www.airbnb.com/users/show/547177,"3","42",1,4.95,4.83
"5489956",Megan,https://www.airbnb.com/users/show/5489956,"1","3",1,5.0,5.0
"5499953",R Demetre,https://www.airbnb.com/users/show/5499953,"2","42",1,4.51,4.76
"55599663",Lorraine,https://www.airbnb.com/users/show/55599663,"3","31",1,4.87,4.71
"5603037",Anna,https://www.airbnb.com/users/show/5603037,"1","12",1,5.0,4.92
"5606448",Pete,https://www.airbnb.com/users/show/5606448,"2","77",1,4.82,4.96
"5647813",Atlanta,https://www.airbnb.com/users/show/5647813,"2","13",1,4.31,4.62
"56710089",Kate,https://www.airbnb.com/users/show/56710089,"2","61",1,4.93,4.85
"5671308",Jordan,https://www.airbnb.com/users/show/5671308,"1","10",1,4.8,4.7
"568325",Simone,https://www.airbnb.com/users/show/568325,"2","22",1,4.05,4.44
"57070933",Yiin,https://www.airbnb.com/users/show/57070933,"2","3",1,2.5,4.0
"57885166",Emily,https://www.airbnb.com/users/show/57885166,"2","3",1,4.67,4.33
"58070616",Brandon,https://www.airbnb.com/users/show/58070616,"1","5",1,4.8,4.4
"58234433",Jose,https://www.airbnb.com/users/show/58234433,"6", and the closet is also cleared for your use.<br /><br />The combined living and dining room includes a marble table that comfortably seats four and a large living room space with couch,1,0.0,0.0
"58467654",Thomas,https://www.airbnb.com/users/show/58467654,"1","3",1,4.0,4.33
"58546",Jason,https://www.airbnb.com/users/show/58546,"4","4",1,4.25,4.5
"58730304",Adrienne,https://www.airbnb.com/users/show/58730304,"1","6",1,5.0,4.83
"58782992",Mark And Josephine,https://www.airbnb.com/users/show/58782992,"2","61",1,4.9,4.93
"5968464",Dean,https://www.airbnb.com/users/show/5968464,"1","18",1,4.76,4.76
"60046",John,https://www.airbnb.com/users/show/60046,"2","38",1,4.92,4.76
"60049",Ted,https://www.airbnb.com/users/show/60049,"3","32",1,4.5,4.61
"60059749",Amanda,https://www.airbnb.com/users/show/60059749,"2","21",1,4.38,4.57
"60278094",Keith,https://www.airbnb.com/users/show/60278094,"1","21",1,4.57,4.57
"60753668",Therese,https://www.airbnb.com/users/show/60753668,"1","41",1,4.61,4.83
"60923",Omri,https://www.airbnb.com/users/show/60923,"2","26",1,4.73,4.87
"6105036",George,https://www.airbnb.com/users/show/6105036,"3","116",1,4.66,4.68
"6136511",Sky,https://www.airbnb.com/users/show/6136511,"3","55",1,4.91,4.94
"6158233",Craig,https://www.airbnb.com/users/show/6158233,"5","62",1,4.79,4.81
"6180052",Andrian,https://www.airbnb.com/users/show/6180052,"1","17",1,4.87,4.93
"62668424",Tain,https://www.airbnb.com/users/show/62668424,"3"," ""Iron""",1,0.0,0.0
"6310115",Lanny,https://www.airbnb.com/users/show/6310115,"1","12",1,4.78,4.78
"6338005",Joy,https://www.airbnb.com/users/show/6338005,"2","7",1,3.67,4.0
"63403077",Sebastian,https://www.airbnb.com/users/show/63403077,"3","74",1,4.88,4.86
"63506844",Andre,https://www.airbnb.com/users/show/63506844,"1","204",1,4.97,4.94
"63623329",Marina,https://www.airbnb.com/users/show/63623329,"1","5",1,4.8,4.6
"6387355",Eric,https://www.airbnb.com/users/show/6387355,"2","54",1,4.98,4.91
"6470787",Franklin,https://www.airbnb.com/users/show/6470787,"1","15",1,4.5,4.93
"6483295",Jason,https://www.airbnb.com/users/show/6483295,"3","54",1,4.38,4.69
"6487616",Eli,https://www.airbnb.com/users/show/6487616,"2","6",1,4.75,5.0
"6499364",David,https://www.airbnb.com/users/show/6499364,"1",,1,,
"6502766",Katie,https://www.airbnb.com/users/show/6502766,"1","16",1,4.93,4.93
"65109990",George,https://www.airbnb.com/users/show/65109990,"4","58",1,4.67,4.62
"652842",Giovanni,https://www.airbnb.com/users/show/652842,"1","27",1,4.44,4.58
"65357",Seema,https://www.airbnb.com/users/show/65357,"1"," ""Dedicated workspace""",1,0.0,0.0
"65476654",Geri,https://www.airbnb.com/users/show/65476654,"1","27",1,4.69,4.73
"66191982",Barrie,https://www.airbnb.com/users/show/66191982,"2","3",1,3.33,4.0
"6648437",Wendy,https://www.airbnb.com/users/show/6648437,"1","10",1,4.9,4.9
"66574216",Mabel,https://www.airbnb.com/users/show/66574216,"1","137",1,4.92,4.85
"666271",Susan,https://www.airbnb.com/users/show/666271,"1","11",1,4.9,5.0
"668564",Nitzan,https://www.airbnb.com/users/show/668564,"1","37",1,4.36,4.66
"6735659",Shu Cao,https://www.airbnb.com/users/show/6735659,"2","26",1,4.2,4.4
"67640934",Paulette,https://www.airbnb.com/users/show/67640934,"2","34",1,4.63,4.69
"6819812",Margarita,https://www.airbnb.com/users/show/6819812,"1","21",1,4.35,4.75
"6846161",Stefano,https://www.airbnb.com/users/show/6846161,"1","9",1,4.33,4.0
"687361",Orna,https://www.airbnb.com/users/show/687361,"2","39",1,4.36,4.42
"6932195",Mindy (...And I'M Jeff),https://www.airbnb.com/users/show/6932195,"1","39",1,4.85,4.87
"69841552",Jacob,https://www.airbnb.com/users/show/69841552,"1","54",1,4.57,4.7
"700224",Shane & Nicole,https://www.airbnb.com/users/show/700224,"14","25",1,4.75,4.88
"70026602",Kathryn,https://www.airbnb.com/users/show/70026602,"1","18",1,4.56,4.67
"7017213",Lenore,https://www.airbnb.com/users/show/7017213,"1","3",1,4.33,4.33
"7027562",Deidra,https://www.airbnb.com/users/show/7027562,"2","11",1,4.82,4.64
"7057608",Andres And Salina,https://www.airbnb.com/users/show/7057608,"1","145",1,4.92,4.85
"70637655",Andrea,https://www.airbnb.com/users/show/70637655,"1","1",1,5.0,5.0
"7073209",Jackie,https://www.airbnb.com/users/show/7073209,"3"," ""Luggage dropoff allowed""",1,0.0,0.0
"709939",Vanessa,https://www.airbnb.com/users/show/709939,"1","4",1,4.0,5.0
"71152071",Edith,https://www.airbnb.com/users/show/71152071,"2", Whitney Museum,1,0.0,0.0
"7139819",Nauman,https://www.airbnb.com/users/show/7139819,"2","2",1,5.0,5.0
"716064",Mihalis,https://www.airbnb.com/users/show/716064,"2","90",1,4.83,4.89
"7183243",Annette,https://www.airbnb.com/users/show/7183243,"1","129",1,4.72,4.71
"7195103",Paayal,https://www.airbnb.com/users/show/7195103,"8","51",1,4.78,4.65
"7252221",Zhenya,https://www.airbnb.com/users/show/7252221,"2","5",1,5.0,5.0
"7377007",Marcelo,https://www.airbnb.com/users/show/7377007,"1","1",1,2.0,4.0
"7475363",Lola,https://www.airbnb.com/users/show/7475363,"2","105",1,4.83,4.77
"7489344",Noëmi,https://www.airbnb.com/users/show/7489344,"2","18",1,4.24,4.65
"7503132",Whitney,https://www.airbnb.com/users/show/7503132,"1","7",1,4.17,4.33
"758441",Fred,https://www.airbnb.com/users/show/758441,"4","27",1,4.79,4.54
"759883",Kaye,https://www.airbnb.com/users/show/759883,"2","27",1,4.81,4.92
"7624316",Rebecca,https://www.airbnb.com/users/show/7624316,"3","14",1,4.64,4.71
"7654837",George,https://www.airbnb.com/users/show/7654837,"1","4",1,4.5,4.75
"776645",Placid,https://www.airbnb.com/users/show/776645,"3","28",1,4.43,4.21
"7775937",Noa,https://www.airbnb.com/users/show/7775937,"1","222",1,4.93,4.8
"7776144",Bertte,https://www.airbnb.com/users/show/7776144,"1","50",1,4.7,4.81
"7777902",Zachary,https://www.airbnb.com/users/show/7777902,"1","1",1,5.0,5.0
"7808381",Tracy,https://www.airbnb.com/users/show/7808381,"2","19",1,4.79,4.79
"7894614",Daniel,https://www.airbnb.com/users/show/7894614,"1","5",1,2.0,3.0
"80447",Francesca,https://www.airbnb.com/users/show/80447,"1","6",1,4.33,4.5
"8049757",Omar,https://www.airbnb.com/users/show/8049757,"1","65",1,4.82,4.86
"8083568",Favio,https://www.airbnb.com/users/show/8083568,"2","70",1,4.67,4.7
"8159536",Genae,https://www.airbnb.com/users/show/8159536,"8","25",1,4.6,4.8
"8308648",Kristina,https://www.airbnb.com/users/show/8308648,"4","2",1,3.0,2.5
"832244",Elise,https://www.airbnb.com/users/show/832244,"2","26",1,4.77,4.92
"836168",Henry,https://www.airbnb.com/users/show/836168,"17","44",1,4.95,4.95
